Order_ID,Order_Date,Discount,Subtotal,Total,payment,Purchase_Status,Customer_Id,Customer_Name,City,State,Region,Services,P_Sevice,D_Forecast,D_Date,Status,Product,Quantity,Price,Product_Name,Category,Subcategory,lead_time,is_late,Mes
1139,2025-03-18 10:31:48,0.0781,99.8,125.0,Credito,Confirmado,C01139,Brenda Campos,Caicó,RN,Nordeste,Scheduled,32.99,2025-05-09 04:52:40,2025-05-12 04:52:40,Entregue,Carregador Turbo USB-C 30W,2,49.9,Carregador Turbo USB-C 30W,Eletrônicos,"Celulares, Tablets e Acessórios",54,True,2025-03
1140,2025-03-20 01:13:19,0.0766,174.9,194.49,PIX,Em Analise,C01140,Nicole da Luz,Gravataí,RS,Sul,Scheduled,32.99,2025-04-18 13:41:27,2025-04-21 13:41:27,Atrasado,Teclado Mecanico Fizz,1,174.9,Teclado Mecanico Fizz,Eletrônicos,Informática,32,True,2025-03
1141,2025-03-01 13:39:27,0.0947,53.7,81.6,Debito,Em Analise,C01141,Yago Pires,Ponta Grossa,PR,Sul,Scheduled,32.99,2025-05-05 15:59:42,2025-05-09 15:59:42,Entregue,Película de Vidro 3D Galaxy A30s,3,17.9,Película de Vidro 3D Galaxy A30s,Eletrônicos,"Celulares, Tablets e Acessórios",69,True,2025-03
1142,2025-03-15 17:31:54,0.1055,4879.71,4387.8,PIX,Em Analise,C01142,Anthony Rezende,Timon,MA,Nordeste,Standard,22.9,2025-05-13 07:52:44,2025-05-15 07:52:44,A Caminho,"Monitor UHD Samsung 32""",3,1626.57,"Monitor UHD Samsung 32""",Eletrônicos,Informática,60,True,2025-03
1144,2025-03-16 06:24:55,0.0496,769.9,754.61,Credito,Processando,C01144,Bryan Moreira,Serra,ES,Sudeste,Standard,22.9,2025-05-14 14:57:42,2025-05-15 14:57:42,Trânsito,"Soundbar Tomate MTS-2017, Bivolt",1,769.9,"Soundbar Tomate MTS-2017, Bivolt",Eletrônicos,Áudio e Vídeo,60,True,2025-03
1145,2025-03-12 11:40:30,0.0405,4604.0,4440.44,Credito,Processando,C01145,Vinicius da Mata,Vitória,ES,Sudeste,Standard,22.9,2025-05-07 18:20:20,2025-05-11 18:20:20,Atrasado,ACER Notebook Gamer Nitro,1,4604.0,ACER Notebook Gamer Nitro,Eletrônicos,Informática,60,True,2025-03
1147,2025-04-28 03:59:41,0.054,1898.0,1828.5,PIX,Confirmado,C01147,Pedro Lucas da Cunha,Crato,CE,Nordeste,Scheduled,32.99,2025-05-02 13:52:19,2025-05-07 13:52:19,Atrasado,Smart TV 32” Philco LED Roku TV,2,949.0,Smart TV 32” Philco LED Roku TV,Eletrônicos,Áudio e Vídeo,9,True,2025-04
1148,2025-04-02 06:50:07,0.081,99.8,124.71,PIX,Em Analise,C01148,Sr. Gabriel Nogueira,Tefé,AM,Norte,Scheduled,32.99,2025-05-02 22:23:16,2025-05-05 22:23:16,Atrasado,Carregador Turbo USB-C 30W,2,49.9,Carregador Turbo USB-C 30W,Eletrônicos,"Celulares, Tablets e Acessórios",33,True,2025-04
1149,2025-04-14 12:35:41,0.0609,2158.0,2069.48,Boleto,Cancelado,C01149,Eloah Ribeiro,Florianópolis,SC,Sul,Same-Day,42.9,2025-04-19 05:36:41,2025-04-23 05:36:41,Trânsito,"Smart TV LED 32""Samsung LED Tizen TV",2,1079.0,"Smart TV LED 32""Samsung LED Tizen TV",Eletrônicos,Áudio e Vídeo,8,True,2025-04
1150,2025-04-14 21:30:46,0.1255,389.58,373.68,Boleto,Cancelado,C01150,Pedro Henrique Aragão,Joinville,SC,Sul,Scheduled,32.99,2025-05-03 02:43:32,2025-05-03 02:43:32,Trânsito,Fone de ouvido Sem Fio QCY T27,3,129.86,Fone de ouvido Sem Fio QCY T27,Eletrônicos,"Celulares, Tablets e Acessórios",18,False,2025-04
1151,2025-03-24 09:47:28,0.011,663.96,689.65,Boleto,Processando,C01151,Diogo Cavalcanti,Curitiba,PR,Sul,Scheduled,32.99,2025-05-01 12:42:42,2025-05-05 12:42:42,A Caminho,Mouse Redragon Wireless,4,165.99,Mouse Redragon Wireless,Eletrônicos,Informática,42,True,2025-03
1152,2025-03-24 12:57:21,0.0858,174.9,182.79,Debito,Processando,C01152,Carolina Monteiro,Parintins,AM,Norte,Standard,22.9,2025-04-28 13:49:03,2025-05-01 13:49:03,Atrasado,Teclado Mecanico Fizz,1,174.9,Teclado Mecanico Fizz,Eletrônicos,Informática,38,True,2025-03
1153,2025-04-06 13:02:58,0.0863,124.91,157.03,PIX,Confirmado,C01153,Maria Clara Novaes,Currais Novos,RN,Nordeste,Same-Day,42.9,2025-04-20 16:21:52,2025-04-22 16:21:52,Entregue,"Fone de Ouvido Sem Fio TWS, PHILIPS",1,124.91,"Fone de Ouvido Sem Fio TWS, PHILIPS",Eletrônicos,"Celulares, Tablets e Acessórios",16,True,2025-04
1154,2025-03-14 14:23:40,0.0576,51.8,91.72,Debito,Processando,C01154,Marina Carvalho,São Gonçalo,RJ,Sudeste,Same-Day,42.9,2025-04-30 07:07:07,2025-05-05 07:07:07,Atrasado,Película para iPhone 14Pro Anti impacto,1,51.8,Película para iPhone 14Pro Anti impacto,Eletrônicos,"Celulares, Tablets e Acessórios",51,True,2025-03
1156,2025-02-28 19:16:29,0.12,199.6,208.64,Boleto,Em Analise,C01156,Juliana Caldeira,Chapecó,SC,Sul,Scheduled,32.99,2025-04-26 09:56:35,2025-05-01 09:56:35,A Caminho,Carregador Turbo USB-C 30W,4,49.9,Carregador Turbo USB-C 30W,Eletrônicos,"Celulares, Tablets e Acessórios",61,True,2025-02
1157,2025-04-10 15:30:07,0.0421,8226.39,7902.96,Credito,Confirmado,C01157,Matheus Ribeiro,Curitiba,PR,Sul,Standard,22.9,2025-05-11 18:47:43,2025-05-14 18:47:43,Trânsito,Projetor EPSON Powerlite Wide Screen,3,2742.13,Projetor EPSON Powerlite Wide Screen,Eletrônicos,Áudio e Vídeo,34,True,2025-04
1158,2025-02-25 10:37:34,0.1307,17.9,48.55,Boleto,Processando,C01158,Rodrigo Fernandes,Cachoeiro de Itapemirim,ES,Sudeste,Scheduled,32.99,2025-04-25 01:17:06,2025-04-30 01:17:06,Trânsito,Película de Vidro 3D Galaxy A30s,1,17.9,Película de Vidro 3D Galaxy A30s,Eletrônicos,"Celulares, Tablets e Acessórios",63,True,2025-02
1159,2025-02-18 08:40:41,0.1345,7916.4,6894.54,Credito,Confirmado,C01159,Luiza Oliveira,Tefé,AM,Norte,Same-Day,42.9,2025-04-20 10:54:16,2025-04-25 10:54:16,A Caminho,Samsung Galaxy A36,4,1979.1,Samsung Galaxy A36,Eletrônicos,"Celulares, Tablets e Acessórios",66,True,2025-02
1160,2025-02-21 14:48:58,0.0976,3596.0,3278.02,PIX,Confirmado,C01160,Clarice Campos,Curitiba,PR,Sul,Scheduled,32.99,2025-05-04 03:01:04,2025-05-08 03:01:04,Entregue,Fone de Ouvido Profissional EDIFIER WH950NB,4,899.0,Fone de Ouvido Profissional EDIFIER WH950NB,Eletrônicos,Áudio e Vídeo,75,True,2025-02
1161,2025-03-27 22:33:24,0.1159,428.99,422.17,Boleto,Em Analise,C01161,Dr. Erick Rodrigues,Santana,AP,Norte,Same-Day,42.9,2025-05-06 23:40:14,2025-05-07 23:40:14,Atrasado,Fone de Ouvido Profissional AKG K92,1,428.99,Fone de Ouvido Profissional AKG K92,Eletrônicos,Áudio e Vídeo,41,True,2025-03
1162,2025-03-31 17:24:54,0.0919,13812.0,12565.58,Debito,Em Analise,C01162,Alana Dias,Cachoeiro de Itapemirim,ES,Sudeste,Standard,22.9,2025-05-02 09:33:03,2025-05-06 09:33:03,A Caminho,ACER Notebook Gamer Nitro,3,4604.0,ACER Notebook Gamer Nitro,Eletrônicos,Informática,35,True,2025-03
1164,2025-04-23 00:34:44,0.145,12199.96,10473.87,Debito,Em Analise,C01164,Srta. Maria Eduarda Nascimento,Pelotas,RS,Sul,Same-Day,42.9,2025-04-26 18:10:36,2025-05-01 18:10:36,Entregue,"Projetor Smart Epson EpiqVision, FULL HD",4,3049.99,"Projetor Smart Epson EpiqVision, FULL HD",Eletrônicos,Áudio e Vídeo,8,True,2025-04
1165,2025-03-12 04:50:14,0.0424,1898.0,1850.51,Credito,Em Analise,C01165,Maria Clara Correia,Cantá,RR,Norte,Scheduled,32.99,2025-04-28 07:04:56,2025-05-03 07:04:56,Trânsito,Smart TV 32” Philco LED Roku TV,2,949.0,Smart TV 32” Philco LED Roku TV,Eletrônicos,Áudio e Vídeo,52,True,2025-03
1166,2025-04-13 15:01:05,0.0231,2742.13,2721.69,PIX,Em Analise,C01166,Olivia Lima,Maringá,PR,Sul,Same-Day,42.9,2025-04-29 14:55:40,2025-04-30 14:55:40,Entregue,Projetor EPSON Powerlite Wide Screen,1,2742.13,Projetor EPSON Powerlite Wide Screen,Eletrônicos,Áudio e Vídeo,16,True,2025-04
1167,2025-04-01 16:01:28,0.0431,10968.52,10518.68,Debito,Cancelado,C01167,Ana Lívia Gomes,Caxias do Sul,RS,Sul,Standard,22.9,2025-05-09 22:47:20,2025-05-12 22:47:20,Atrasado,Projetor EPSON Powerlite Wide Screen,4,2742.13,Projetor EPSON Powerlite Wide Screen,Eletrônicos,Áudio e Vídeo,41,True,2025-04
1168,2025-04-15 06:43:04,0.0922,161.7,189.69,Debito,Em Analise,C01168,Laura da Cunha,Maringá,PR,Sul,Same-Day,42.9,2025-05-01 11:18:22,2025-05-03 11:18:22,Entregue,Carregador Turbo Tipo-C 50w,3,53.9,Carregador Turbo Tipo-C 50w,Eletrônicos,"Celulares, Tablets e Acessórios",18,True,2025-04
1169,2025-05-07 20:56:14,0.0278,35.8,77.7,Debito,Em Analise,C01169,Maria Eduarda Freitas,Pelotas,RS,Sul,Same-Day,42.9,2025-05-13 20:01:45,2025-05-15 20:01:45,Entregue,Película de Vidro 3D Galaxy A30s,2,17.9,Película de Vidro 3D Galaxy A30s,Eletrônicos,"Celulares, Tablets e Acessórios",7,True,2025-05
1170,2025-03-23 12:00:18,0.1363,428.99,413.42,Credito,Processando,C01170,Sr. Luiz Gustavo Almeida,Petrolina,PE,Nordeste,Same-Day,42.9,2025-04-20 16:30:06,2025-04-20 16:30:06,Trânsito,Fone de Ouvido Profissional AKG K92,1,428.99,Fone de Ouvido Profissional AKG K92,Eletrônicos,Áudio e Vídeo,28,False,2025-03
1171,2025-04-17 01:11:24,0.0617,165.99,198.65,Boleto,Processando,C01171,Kaique Rodrigues,Macapá,AP,Norte,Same-Day,42.9,2025-04-22 23:20:00,2025-04-26 23:20:00,Atrasado,Mouse Redragon Wireless,1,165.99,Mouse Redragon Wireless,Eletrônicos,Informática,9,True,2025-04
1174,2025-03-21 14:45:31,0.047,519.44,517.93,Debito,Processando,C01174,Kamilly Rocha,Porto Nacional,TO,Norte,Standard,22.9,2025-05-14 23:58:00,2025-05-15 23:58:00,Entregue,Fone de ouvido Sem Fio QCY T27,4,129.86,Fone de ouvido Sem Fio QCY T27,Eletrônicos,"Celulares, Tablets e Acessórios",55,True,2025-03
1179,2025-04-09 10:27:01,0.0583,1898.0,1810.25,Debito,Em Analise,C01179,Juan da Cruz,Imperatriz,MA,Nordeste,Standard,22.9,2025-05-05 10:34:25,2025-05-10 10:34:25,A Caminho,Smart TV 32” Philco LED Roku TV,2,949.0,Smart TV 32” Philco LED Roku TV,Eletrônicos,Áudio e Vídeo,31,True,2025-04
1180,2025-04-20 09:30:47,0.096,5937.3,5390.22,Debito,Processando,C01180,Sr. João Vitor Almeida,São Luís,MA,Nordeste,Standard,22.9,2025-04-29 01:56:00,2025-05-02 01:56:00,A Caminho,Samsung Galaxy A36,3,1979.1,Samsung Galaxy A36,Eletrônicos,"Celulares, Tablets e Acessórios",11,True,2025-04
1185,2025-03-30 14:32:19,0.1326,249.82,249.68,Boleto,Em Analise,C01185,Vicente Cardoso,Blumenau,SC,Sul,Scheduled,32.99,2025-04-26 01:03:53,2025-05-01 01:03:53,Trânsito,"Fone de Ouvido Sem Fio TWS, PHILIPS",2,124.91,"Fone de Ouvido Sem Fio TWS, PHILIPS",Eletrônicos,"Celulares, Tablets e Acessórios",31,True,2025-03
1186,2025-04-20 06:20:36,0.113,12199.96,10864.26,PIX,Confirmado,C01186,Thomas Nascimento,São Paulo,SP,Sudeste,Same-Day,42.9,2025-05-12 12:57:00,2025-05-13 12:57:00,Trânsito,"Projetor Smart Epson EpiqVision, FULL HD",4,3049.99,"Projetor Smart Epson EpiqVision, FULL HD",Eletrônicos,Áudio e Vídeo,23,True,2025-04
1188,2025-02-21 14:14:27,0.096,3253.14,2963.74,Credito,Processando,C01188,Paulo Vieira,Bacabal,MA,Nordeste,Standard,22.9,2025-05-05 03:32:01,2025-05-07 03:32:01,Trânsito,"Monitor UHD Samsung 32""",2,1626.57,"Monitor UHD Samsung 32""",Eletrônicos,Informática,74,True,2025-02
1190,2025-04-07 07:40:24,0.1054,71.6,97.04,Boleto,Em Analise,C01190,Thomas Teixeira,Gurupi,TO,Norte,Scheduled,32.99,2025-04-18 12:42:39,2025-04-21 12:42:39,Trânsito,Película de Vidro 3D Galaxy A30s,4,17.9,Película de Vidro 3D Galaxy A30s,Eletrônicos,"Celulares, Tablets e Acessórios",14,True,2025-04
1191,2025-03-14 06:56:53,0.1234,2847.0,2518.58,Debito,Em Analise,C01191,Guilherme da Costa,São Bernardo do Campo,SP,Sudeste,Standard,22.9,2025-05-08 19:43:36,2025-05-08 19:43:36,Atrasado,Smart TV 32” Philco LED Roku TV,3,949.0,Smart TV 32” Philco LED Roku TV,Eletrônicos,Áudio e Vídeo,55,False,2025-03
1192,2025-04-17 15:03:48,0.1233,3079.6,2722.79,Boleto,Em Analise,C01192,Luiza Almeida,Itajaí,SC,Sul,Standard,22.9,2025-05-08 04:39:01,2025-05-13 04:39:01,Trânsito,"Soundbar Tomate MTS-2017, Bivolt",4,769.9,"Soundbar Tomate MTS-2017, Bivolt",Eletrônicos,Áudio e Vídeo,25,True,2025-04
1193,2025-03-28 03:54:51,0.0426,2847.0,2748.62,PIX,Confirmado,C01193,Maria Sophia Cavalcanti,Londrina,PR,Sul,Standard,22.9,2025-05-05 19:48:14,2025-05-06 19:48:14,Trânsito,Smart TV 32” Philco LED Roku TV,3,949.0,Smart TV 32” Philco LED Roku TV,Eletrônicos,Áudio e Vídeo,39,True,2025-03
1194,2025-02-25 19:27:45,0.0396,1079.0,1069.26,Boleto,Processando,C01194,João Moraes,Campinas,SP,Sudeste,Scheduled,32.99,2025-04-14 20:38:28,2025-04-18 20:38:28,Atrasado,"Smart TV LED 32""Samsung LED Tizen TV",1,1079.0,"Smart TV LED 32""Samsung LED Tizen TV",Eletrônicos,Áudio e Vídeo,52,True,2025-02
1197,2025-03-25 19:02:04,0.1381,10968.52,9486.76,Credito,Confirmado,C01197,Esther Castro,Pelotas,RS,Sul,Scheduled,32.99,2025-04-24 19:39:02,2025-04-29 19:39:02,Atrasado,Projetor EPSON Powerlite Wide Screen,4,2742.13,Projetor EPSON Powerlite Wide Screen,Eletrônicos,Áudio e Vídeo,35,True,2025-03
1198,2025-04-27 09:21:53,0.0539,4288.0,4089.87,Boleto,Cancelado,C01198,Dra. Heloísa Moreira,Itacoatiara,AM,Norte,Scheduled,32.99,2025-05-15 23:14:04,2025-05-16 23:14:04,Atrasado,"Soundbar Samsung com 2.1 canais, Dolby Digital",4,1072.0,"Soundbar Samsung com 2.1 canais, Dolby Digital",Eletrônicos,Áudio e Vídeo,19,True,2025-04
1200,2025-04-13 20:22:18,0.1382,3796.0,3314.29,PIX,Cancelado,C01200,Enzo Gabriel da Luz,Araguaína,TO,Norte,Same-Day,42.9,2025-04-18 11:40:21,2025-04-18 11:40:21,Atrasado,Smart TV 32” Philco LED Roku TV,4,949.0,Smart TV 32” Philco LED Roku TV,Eletrônicos,Áudio e Vídeo,4,False,2025-04
1201,2025-04-23 20:42:12,0.0391,428.99,445.21,PIX,Cancelado,C01201,Sr. João Guilherme Teixeira,Caruaru,PE,Nordeste,Scheduled,32.99,2025-04-26 14:20:09,2025-04-26 14:20:09,Trânsito,Fone de Ouvido Profissional AKG K92,1,428.99,Fone de Ouvido Profissional AKG K92,Eletrônicos,Áudio e Vídeo,2,False,2025-04
1202,2025-03-22 15:24:57,0.1245,1626.57,1457.05,PIX,Confirmado,C01202,Dr. João Guilherme da Rosa,Duque de Caxias,RJ,Sudeste,Scheduled,32.99,2025-04-18 20:34:06,2025-04-23 20:34:06,Entregue,"Monitor UHD Samsung 32""",1,1626.57,"Monitor UHD Samsung 32""",Eletrônicos,Informática,32,True,2025-03
1203,2025-03-01 20:39:30,0.0402,3596.0,3494.34,Boleto,Cancelado,C01203,Fernanda Jesus,Mazagão,AP,Norte,Same-Day,42.9,2025-05-04 03:15:57,2025-05-05 03:15:57,Trânsito,Fone de Ouvido Profissional EDIFIER WH950NB,4,899.0,Fone de Ouvido Profissional EDIFIER WH950NB,Eletrônicos,Áudio e Vídeo,64,True,2025-03
1204,2025-03-04 13:40:07,0.0515,1072.0,1059.69,Debito,Cancelado,C01204,Lucca Cunha,Caicó,RN,Nordeste,Same-Day,42.9,2025-04-26 05:11:15,2025-04-26 05:11:15,Atrasado,"Soundbar Samsung com 2.1 canais, Dolby Digital",1,1072.0,"Soundbar Samsung com 2.1 canais, Dolby Digital",Eletrônicos,Áudio e Vídeo,52,False,2025-03
1205,2025-04-04 12:07:45,0.0298,165.99,203.94,Debito,Em Analise,C01205,Fernanda da Costa,Linhares,ES,Sudeste,Same-Day,42.9,2025-04-17 07:49:24,2025-04-18 07:49:24,Atrasado,Mouse Redragon Wireless,1,165.99,Mouse Redragon Wireless,Eletrônicos,Informática,13,True,2025-04
1206,2025-02-24 14:54:05,0.0761,699.6,679.35,PIX,Processando,C01206,Letícia Fogaça,Juazeiro do Norte,CE,Nordeste,Scheduled,32.99,2025-05-12 03:56:55,2025-05-16 03:56:55,Entregue,Teclado Mecanico Fizz,4,174.9,Teclado Mecanico Fizz,Eletrônicos,Informática,80,True,2025-02
1207,2025-03-12 07:30:56,0.1265,374.73,370.23,PIX,Confirmado,C01207,Fernando Barros,Cascavel,PR,Sul,Same-Day,42.9,2025-04-15 16:35:01,2025-04-18 16:35:01,A Caminho,"Fone de Ouvido Sem Fio TWS, PHILIPS",3,124.91,"Fone de Ouvido Sem Fio TWS, PHILIPS",Eletrônicos,"Celulares, Tablets e Acessórios",37,True,2025-03
1208,2025-04-02 14:26:09,0.0792,9149.97,8448.19,Credito,Confirmado,C01208,Raul Carvalho,Santana,AP,Norte,Standard,22.9,2025-04-23 16:42:11,2025-04-28 16:42:11,Atrasado,"Projetor Smart Epson EpiqVision, FULL HD",3,3049.99,"Projetor Smart Epson EpiqVision, FULL HD",Eletrônicos,Áudio e Vídeo,26,True,2025-04
1209,2025-02-17 04:19:57,0.0185,3796.0,3748.67,PIX,Em Analise,C01209,Enzo Gabriel Azevedo,Feira de Santana,BA,Nordeste,Standard,22.9,2025-04-29 15:01:16,2025-05-04 15:01:16,Atrasado,Smart TV 32” Philco LED Roku TV,4,949.0,Smart TV 32” Philco LED Roku TV,Eletrônicos,Áudio e Vídeo,76,True,2025-02
1210,2025-04-11 00:07:38,0.0378,3596.0,3482.97,PIX,Confirmado,C01210,Vitor Gabriel Cardoso,Belém,PA,Norte,Standard,22.9,2025-05-02 23:08:37,2025-05-07 23:08:37,Atrasado,Fone de Ouvido Profissional EDIFIER WH950NB,4,899.0,Fone de Ouvido Profissional EDIFIER WH950NB,Eletrônicos,Áudio e Vídeo,26,True,2025-04
1211,2025-02-24 07:54:35,0.0844,1898.0,1780.71,Boleto,Processando,C01211,Bárbara Ramos,Juiz de Fora,MG,Sudeste,Same-Day,42.9,2025-04-18 19:49:26,2025-04-21 19:49:26,A Caminho,Smart TV 32” Philco LED Roku TV,2,949.0,Smart TV 32” Philco LED Roku TV,Eletrônicos,Áudio e Vídeo,56,True,2025-02
1213,2025-04-08 12:52:25,0.0865,699.6,681.98,Boleto,Processando,C01213,Sabrina Farias,Florianópolis,SC,Sul,Same-Day,42.9,2025-04-18 11:39:21,2025-04-22 11:39:21,Trânsito,Teclado Mecanico Fizz,4,174.9,Teclado Mecanico Fizz,Eletrônicos,Informática,13,True,2025-04
1214,2025-03-08 13:04:31,0.0116,1796.0,1808.16,Debito,Em Analise,C01214,Ana Beatriz Melo,Laranjal do Jari,AP,Norte,Scheduled,32.99,2025-05-09 14:01:15,2025-05-12 14:01:15,Entregue,SSD Crucial 1TB NVMe M.2,4,449.0,SSD Crucial 1TB NVMe M.2,Eletrônicos,Informática,65,True,2025-03
1216,2025-05-08 18:45:48,0.1364,53.7,89.28,Boleto,Processando,C01216,Mariane Lopes,Estância,SE,Nordeste,Same-Day,42.9,2025-05-13 12:53:25,2025-05-16 12:53:25,Atrasado,Película de Vidro 3D Galaxy A30s,3,17.9,Película de Vidro 3D Galaxy A30s,Eletrônicos,"Celulares, Tablets e Acessórios",7,True,2025-05
1217,2025-03-21 06:19:52,0.0766,524.7,527.41,Credito,Confirmado,C01217,Kevin Santos,Niterói,RJ,Sudeste,Same-Day,42.9,2025-04-24 17:21:25,2025-04-25 17:21:25,A Caminho,Teclado Mecanico Fizz,3,174.9,Teclado Mecanico Fizz,Eletrônicos,Informática,35,True,2025-03
1219,2025-05-13 06:13:56,0.1371,7916.4,6853.96,Boleto,Processando,C01219,Renan Carvalho,Belém,PA,Norte,Standard,22.9,2025-05-10 13:11:14,2025-05-13 13:11:14,Trânsito,Samsung Galaxy A36,4,1979.1,Samsung Galaxy A36,Eletrônicos,"Celulares, Tablets e Acessórios",0,True,2025-05
1220,2025-03-20 05:16:12,0.0964,107.8,130.4,PIX,Em Analise,C01220,Olivia Santos,Campina Grande,PB,Nordeste,Scheduled,32.99,2025-04-17 15:33:01,2025-04-22 15:33:01,Entregue,Carregador Turbo Tipo-C 50w,2,53.9,Carregador Turbo Tipo-C 50w,Eletrônicos,"Celulares, Tablets e Acessórios",33,True,2025-03
1221,2025-03-12 05:11:05,0.1011,899.0,831.01,Boleto,Processando,C01221,Emanuella Rocha,Patos,PB,Nordeste,Standard,22.9,2025-04-23 19:06:04,2025-04-26 19:06:04,Trânsito,Fone de Ouvido Profissional EDIFIER WH950NB,1,899.0,Fone de Ouvido Profissional EDIFIER WH950NB,Eletrônicos,Áudio e Vídeo,45,True,2025-03
1222,2025-04-12 05:11:41,0.1082,4604.0,4138.84,PIX,Confirmado,C01222,Joana Pinto,Florianópolis,SC,Sul,Scheduled,32.99,2025-04-20 10:38:10,2025-04-25 10:38:10,A Caminho,ACER Notebook Gamer Nitro,1,4604.0,ACER Notebook Gamer Nitro,Eletrônicos,Informática,13,True,2025-04
1223,2025-04-26 22:57:34,0.0391,4316.0,4170.14,PIX,Processando,C01223,Ana Júlia da Mota,Ananindeua,PA,Norte,Standard,22.9,2025-05-04 00:54:18,2025-05-05 00:54:18,A Caminho,"Smart TV LED 32""Samsung LED Tizen TV",4,1079.0,"Smart TV LED 32""Samsung LED Tizen TV",Eletrônicos,Áudio e Vídeo,8,True,2025-04
1224,2025-05-15 15:49:40,0.0874,51.8,90.17,Debito,Processando,C01224,Heitor Caldeira,Feira de Santana,BA,Nordeste,Same-Day,42.9,2025-05-10 16:25:18,2025-05-15 16:25:18,Trânsito,Película para iPhone 14Pro Anti impacto,1,51.8,Película para iPhone 14Pro Anti impacto,Eletrônicos,"Celulares, Tablets e Acessórios",0,True,2025-05
1227,2025-03-14 05:50:51,0.1346,857.98,775.49,PIX,Processando,C01227,Anthony Pires,Caxias do Sul,RS,Sul,Scheduled,32.99,2025-04-17 05:04:02,2025-04-18 05:04:02,Atrasado,Fone de Ouvido Profissional AKG K92,2,428.99,Fone de Ouvido Profissional AKG K92,Eletrônicos,Áudio e Vídeo,34,True,2025-03
1228,2025-03-24 02:59:15,0.0931,7916.4,7222.28,Credito,Processando,C01228,Alexandre Cardoso,Gravataí,RS,Sul,Same-Day,42.9,2025-04-22 10:30:04,2025-04-25 10:30:04,Trânsito,Samsung Galaxy A36,4,1979.1,Samsung Galaxy A36,Eletrônicos,"Celulares, Tablets e Acessórios",32,True,2025-03
1230,2025-03-02 13:42:19,0.0935,3049.99,2787.72,Debito,Processando,C01230,Nicolas Correia,Vilhena,RO,Norte,Standard,22.9,2025-04-22 14:34:51,2025-04-27 14:34:51,Atrasado,"Projetor Smart Epson EpiqVision, FULL HD",1,3049.99,"Projetor Smart Epson EpiqVision, FULL HD",Eletrônicos,Áudio e Vídeo,56,True,2025-03
1231,2025-03-21 14:43:53,0.0603,9149.97,8621.13,Debito,Cancelado,C01231,Vinicius Castro,Rio de Janeiro,RJ,Sudeste,Standard,22.9,2025-04-14 04:52:39,2025-04-18 04:52:39,Trânsito,"Projetor Smart Epson EpiqVision, FULL HD",3,3049.99,"Projetor Smart Epson EpiqVision, FULL HD",Eletrônicos,Áudio e Vídeo,27,True,2025-03
1236,2025-02-24 13:12:07,0.0991,949.0,877.85,PIX,Cancelado,C01236,Lorenzo Lima,Blumenau,SC,Sul,Standard,22.9,2025-05-14 21:00:04,2025-05-16 21:00:04,Trânsito,Smart TV 32” Philco LED Roku TV,1,949.0,Smart TV 32” Philco LED Roku TV,Eletrônicos,Áudio e Vídeo,81,True,2025-02
1237,2025-03-23 07:51:19,0.1497,1799.01,1552.6,PIX,Cancelado,C01237,Dr. Matheus Castro,Camaçari,BA,Nordeste,Standard,22.9,2025-05-06 01:06:13,2025-05-06 01:06:13,Atrasado,Samsung Galaxy Tab S6 Lite,1,1799.01,Samsung Galaxy Tab S6 Lite,Eletrônicos,"Celulares, Tablets e Acessórios",43,False,2025-03
1238,2025-02-18 09:52:12,0.022,449.0,482.02,Credito,Processando,C01238,Srta. Maria Fernanda Martins,Duque de Caxias,RJ,Sudeste,Same-Day,42.9,2025-04-30 11:15:02,2025-05-04 11:15:02,A Caminho,SSD Crucial 1TB NVMe M.2,1,449.0,SSD Crucial 1TB NVMe M.2,Eletrônicos,Informática,75,True,2025-02
1240,2025-04-13 06:46:03,0.0208,161.7,181.24,PIX,Processando,C01240,Eloah da Cunha,Parnaíba,PI,Nordeste,Standard,22.9,2025-04-23 00:34:31,2025-04-25 00:34:31,Entregue,Carregador Turbo Tipo-C 50w,3,53.9,Carregador Turbo Tipo-C 50w,Eletrônicos,"Celulares, Tablets e Acessórios",11,True,2025-04
1241,2025-05-02 16:00:48,0.1258,199.6,217.39,Boleto,Em Analise,C01241,Pedro Lucas Pires,Blumenau,SC,Sul,Same-Day,42.9,2025-05-05 18:59:36,2025-05-10 18:59:36,Trânsito,Carregador Turbo USB-C 30W,4,49.9,Carregador Turbo USB-C 30W,Eletrônicos,"Celulares, Tablets e Acessórios",8,True,2025-05
1242,2025-03-06 18:53:07,0.0895,9149.97,8364.04,Credito,Confirmado,C01242,Marcos Vinicius da Cunha,Contagem,MG,Sudeste,Scheduled,32.99,2025-04-19 04:10:06,2025-04-19 04:10:06,A Caminho,"Projetor Smart Epson EpiqVision, FULL HD",3,3049.99,"Projetor Smart Epson EpiqVision, FULL HD",Eletrônicos,Áudio e Vídeo,43,False,2025-03
1243,2025-02-25 18:44:21,0.1407,71.6,94.52,Credito,Confirmado,C01243,Eduardo Rocha,Cachoeiro de Itapemirim,ES,Sudeste,Scheduled,32.99,2025-05-03 10:14:09,2025-05-06 10:14:09,Atrasado,Película de Vidro 3D Galaxy A30s,4,17.9,Película de Vidro 3D Galaxy A30s,Eletrônicos,"Celulares, Tablets e Acessórios",69,True,2025-02
